,City,Cuisines,Cost,Tablebooking,Onlinedelivery,deliverynow,Price_range,rating,rating_color,rating_text,Votes
7002,88,855,600,0,1,0,2,3.5,5,2,60
7003,88,633,600,0,1,0,2,3.6,5,2,23
7004,88,424,500,0,0,0,2,3.8,5,2,401
7005,88,1329,950,1,0,0,2,3.5,5,2,20
7006,88,509,600,0,1,0,2,3.8,5,2,80
7007,88,445,600,0,1,0,2,3.6,5,2,365
7008,88,400,300,0,0,0,1,3.9,5,2,91
7009,88,598,800,0,1,0,2,3.9,5,2,363
7010,88,1756,600,0,1,0,2,3.6,5,2,364
7011,88,1355,700,0,1,0,2,3.9,5,2,176
7012,88,1349,800,1,1,0,2,3.9,5,2,288
7013,88,986,400,0,1,0,1,3.5,5,2,27
7014,88,828,300,0,1,0,1,3.7,5,2,26
7015,88,837,300,0,1,0,1,3.5,5,2,115
7016,88,828,100,0,0,0,1,3.9,5,2,184
7017,88,465,800,0,0,0,2,3.6,5,2,67
7018,88,593,750,1,1,0,2,3.9,5,2,117
7019,88,331,250,0,0,0,1,3.6,5,2,25
7020,88,470,700,0,1,0,2,3.7,5,2,43
7021,88,58,500,0,1,0,2,3.6,5,2,144
7022,88,1781,800,0,1,0,2,3.7,5,2,74
7023,88,331,300,0,0,0,1,3.9,5,2,142
7024,88,331,800,0,0,0,2,3.9,5,2,35
7025,88,389,800,1,0,0,2,3.7,5,2,177
7026,88,381,550,0,0,0,2,3.6,5,2,83
7027,88,469,600,0,1,0,2,3.9,5,2,142
7028,88,373,1000,1,1,0,3,3.6,5,2,244
7029,88,1749,150,0,1,0,1,3.7,5,2,48
7030,88,834,300,0,0,0,1,0.0,4,3,3
7031,88,1098,800,0,1,0,2,2.3,3,4,114
7032,88,518,350,0,1,0,1,2.2,3,4,41
7033,88,409,600,0,0,0,2,4.2,1,5,3311
7034,88,1776,400,0,1,0,1,4.1,1,5,295
7035,88,310,450,0,1,0,1,4.4,1,5,178
7036,88,426,600,0,0,0,2,4.0,1,5,49
7037,88,430,800,0,0,0,2,4.1,1,5,37
7038,88,379,600,0,0,0,2,4.0,1,5,48
7039,88,774,250,0,0,0,1,4.0,1,5,44
7040,88,466,650,0,1,0,2,4.0,1,5,355
7041,88,382,600,0,1,0,2,4.2,1,5,349
7042,88,379,600,0,1,0,2,4.2,1,5,530
7043,88,392,700,0,1,0,2,4.0,1,5,107
7044,88,978,650,0,1,0,2,4.2,1,5,295
7045,88,410,850,1,1,0,2,4.1,1,5,1479
7046,88,423,500,0,0,0,2,4.1,1,5,658
7047,88,1262,200,0,0,0,1,2.9,2,0,4
7048,88,186,600,0,0,0,2,3.1,2,0,15
7049,88,186,300,0,0,0,1,3.1,2,0,7
7050,88,331,600,0,0,0,2,3.4,2,0,53
7051,88,497,500,0,0,0,2,3.2,2,0,49
7052,88,684,700,0,1,0,2,2.6,2,0,100
7053,88,1212,850,0,1,0,2,3.4,2,0,69
7054,88,1401,1000,0,0,0,3,2.9,2,0,15
7055,88,1373,550,0,1,0,2,2.5,2,0,40
7056,88,331,650,0,1,0,2,3.6,5,2,104
7057,88,230,400,0,0,0,1,3.6,5,2,18
7058,88,1306,200,0,0,0,1,3.7,5,2,85
7059,88,186,800,0,0,0,2,3.9,5,2,47
7060,88,1306,300,0,0,0,1,0.0,4,3,1
7061,88,211,200,0,0,0,1,0.0,4,3,2
7062,88,201,300,0,0,0,1,3.1,2,0,9
7063,88,1813,600,0,1,0,2,3.4,2,0,202
7064,88,1618,600,0,1,0,2,3.4,2,0,271
7065,88,828,250,0,0,0,1,3.4,2,0,203
7066,88,1275,650,0,1,0,2,3.4,2,0,504
7067,88,125,2000,0,0,0,4,4.7,0,1,268
7068,88,331,650,0,0,0,2,3.6,5,2,99
7069,88,1162,650,1,1,0,2,3.9,5,2,179
7070,88,1631,1250,0,1,0,3,3.8,5,2,298
7071,88,1193,1600,1,0,0,3,3.6,5,2,392
7072,88,497,1800,1,1,0,3,3.5,5,2,385
7073,88,230,400,0,0,0,1,3.9,5,2,383
7074,88,191,400,0,1,0,1,3.8,5,2,157
7075,88,972,600,0,1,0,2,3.7,5,2,217
7076,88,1699,500,0,0,0,2,3.9,5,2,197
7077,88,331,700,0,0,0,2,3.9,5,2,725
7078,88,331,700,0,0,0,2,3.7,5,2,417
7079,88,331,700,0,0,0,2,3.6,5,2,127
7080,88,1173,900,0,1,0,2,2.2,3,4,122
7081,88,1090,2000,1,0,0,4,4.3,1,5,130
7082,88,758,500,0,0,0,2,4.2,1,5,228
7083,88,379,1500,1,0,0,3,4.0,1,5,61
7084,88,774,700,0,0,0,2,4.0,1,5,649
7085,88,765,350,0,1,0,1,4.0,1,5,734
7086,88,986,650,0,1,0,2,4.0,1,5,135
7087,88,1514,1950,1,1,0,3,4.2,1,5,1971
7088,88,1459,200,0,0,0,1,2.8,2,0,5
7089,88,1514,450,0,0,0,1,3.1,2,0,14
7090,88,1262,100,0,0,0,1,2.9,2,0,4
7091,88,1306,450,0,0,0,1,2.9,2,0,6
7092,88,1306,150,0,0,0,1,2.7,2,0,5
7093,88,1749,100,0,0,0,1,3.1,2,0,19
7094,88,1348,300,0,0,0,1,3.0,2,0,22
7095,88,1514,500,0,0,0,2,2.8,2,0,9
7096,88,982,100,0,0,0,1,2.9,2,0,4
7097,88,1306,250,0,0,0,1,3.0,2,0,10
7098,88,828,300,0,0,0,1,2.9,2,0,4
7099,88,1514,550,0,0,0,2,3.0,2,0,14
7100,88,1381,400,0,0,0,1,3.3,2,0,34
7101,88,1626,700,0,0,0,2,2.8,2,0,31
7102,88,1749,100,0,0,0,1,2.9,2,0,5
7103,88,986,400,0,0,0,1,3.1,2,0,8
7104,88,1306,300,0,0,0,1,3.0,2,0,6
7105,88,549,300,0,0,0,1,3.2,2,0,14
7106,88,1306,600,0,0,0,2,3.3,2,0,25
7107,88,1235,200,0,0,0,1,3.3,2,0,19
7108,88,497,300,0,0,0,1,3.3,2,0,27
7109,88,1306,150,0,0,0,1,3.3,2,0,40
7110,88,1716,250,0,0,0,1,3.4,2,0,28
7111,88,1306,200,0,0,0,1,3.0,2,0,14
7112,88,841,350,0,0,0,1,2.7,2,0,18
7113,88,1391,350,0,0,0,1,2.8,2,0,5
7114,88,582,300,0,0,0,1,2.8,2,0,11
7115,88,1306,550,0,0,0,2,3.1,2,0,15
7116,88,1626,450,0,0,0,1,2.8,2,0,6
7117,88,1626,450,0,0,0,1,2.7,2,0,29
7118,88,1626,400,0,0,0,1,3.0,2,0,9
7119,88,1329,300,0,0,0,1,2.8,2,0,11
7120,88,1717,550,0,0,0,2,2.9,2,0,10
7121,88,1749,100,0,0,0,1,3.1,2,0,13
7122,88,1235,150,0,0,0,1,3.2,2,0,11
7123,88,1306,150,0,0,0,1,3.0,2,0,9
7124,88,1761,200,0,0,0,1,2.9,2,0,6
7125,88,1329,450,0,0,0,1,2.7,2,0,24
7126,88,1382,600,0,0,0,2,2.9,2,0,6
7127,88,1329,550,0,0,0,2,3.1,2,0,22
7128,88,177,300,0,0,0,1,3.5,5,2,14
7129,88,1306,250,0,0,0,1,0.0,4,3,3
7130,88,1306,500,0,0,0,2,0.0,4,3,1
7131,88,1243,200,0,0,0,1,0.0,4,3,2
7132,88,211,100,0,0,0,1,0.0,4,3,2
7133,88,1262,100,0,0,0,1,0.0,4,3,2
7134,88,1243,300,0,0,0,1,0.0,4,3,1
7135,88,1235,150,0,0,0,1,0.0,4,3,1
7136,88,1275,250,0,0,0,1,0.0,4,3,1
7137,88,549,400,0,0,0,1,0.0,4,3,3
7138,88,1243,500,0,0,0,2,0.0,4,3,2
7139,88,1381,300,0,0,0,1,0.0,4,3,1
7140,88,1262,100,0,0,0,1,0.0,4,3,1
7141,88,1749,200,0,0,0,1,0.0,4,3,2
7142,88,586,150,0,0,0,1,0.0,4,3,2
7143,88,1329,300,0,0,0,1,0.0,4,3,3
7144,88,1705,200,0,0,0,1,0.0,4,3,3
7145,88,497,250,0,0,0,1,0.0,4,3,2
7146,88,521,400,0,0,0,1,0.0,4,3,3
7147,88,1590,300,0,0,0,1,0.0,4,3,3
7148,88,1306,150,0,0,0,1,0.0,4,3,3
7149,88,1705,200,0,0,0,1,0.0,4,3,2
7150,88,1306,400,0,0,0,1,0.0,4,3,1
7151,88,186,100,0,0,0,1,0.0,4,3,1
7152,88,1275,150,0,0,0,1,0.0,4,3,1
7153,88,1235,300,0,0,0,1,0.0,4,3,2
7154,88,497,200,0,0,0,1,0.0,4,3,1
7155,88,497,200,0,0,0,1,0.0,4,3,1
7156,88,1235,200,0,0,0,1,0.0,4,3,2
7157,88,186,100,0,0,0,1,0.0,4,3,1
7158,88,1262,150,0,0,0,1,0.0,4,3,0
7159,88,1699,500,0,0,0,2,0.0,4,3,3
7160,88,1554,200,0,0,0,1,0.0,4,3,2
7161,88,186,500,0,0,0,2,0.0,4,3,0
7162,88,1754,250,0,0,0,1,0.0,4,3,2
7163,88,878,350,0,0,0,1,0.0,4,3,3
7164,88,1618,250,0,0,0,1,0.0,4,3,2
7165,88,1262,150,0,0,0,1,0.0,4,3,1
7166,88,1306,200,0,0,0,1,0.0,4,3,2
7167,88,201,300,0,0,0,1,0.0,4,3,2
7168,88,1651,150,0,0,0,1,0.0,4,3,3
7169,88,882,200,0,0,0,1,0.0,4,3,1
7170,88,1275,300,0,0,0,1,0.0,4,3,0
7171,88,549,350,0,0,0,1,0.0,4,3,3
7172,88,1329,400,0,0,0,1,0.0,4,3,1
7173,88,1621,250,0,0,0,1,0.0,4,3,2
7174,88,1306,300,0,0,0,1,0.0,4,3,3
7175,88,1789,500,0,0,0,2,3.4,2,0,18
7176,88,1099,700,1,1,0,2,2.6,2,0,274
7177,88,331,800,0,0,0,2,3.4,2,0,112
7178,88,467,650,0,1,0,2,3.2,2,0,18
7179,88,1306,400,0,0,0,1,3.4,2,0,13
7180,88,331,1100,0,1,0,3,4.6,0,1,112
7181,88,143,1100,0,1,0,3,3.8,5,2,56
7182,88,331,1100,1,1,0,3,3.6,5,2,260
7183,88,980,700,0,1,0,2,3.5,5,2,67
7184,88,372,1200,1,1,0,3,3.8,5,2,177
7185,88,1431,400,0,0,0,1,3.6,5,2,43
7186,88,1477,1000,1,1,0,3,3.5,5,2,84
7187,88,331,800,0,1,0,2,3.6,5,2,119
7188,88,982,200,0,0,0,1,3.5,5,2,23
7189,88,760,600,0,0,0,2,3.7,5,2,40
7190,88,331,700,0,1,0,2,3.8,5,2,59
7191,88,1444,700,0,1,0,2,2.3,3,4,82
7192,88,127,1000,0,1,0,3,4.2,1,5,264
7193,88,249,700,0,1,0,2,4.0,1,5,24
7194,88,379,700,0,1,0,2,4.0,1,5,88
7195,88,331,900,0,1,0,2,4.0,1,5,55
7196,88,379,1000,0,1,0,3,4.4,1,5,165
7197,88,384,1000,1,1,0,3,4.0,1,5,134
7198,88,186,500,0,1,0,2,4.2,1,5,292
7199,88,1514,750,0,1,0,2,4.4,1,5,52
7200,88,348,1000,1,0,0,3,4.1,1,5,251
7201,88,1716,300,0,0,0,1,3.3,2,0,13
7202,88,1306,200,0,0,0,1,2.8,2,0,11
7203,88,1306,450,0,0,0,1,2.9,2,0,6
7204,88,549,500,0,0,0,2,2.6,2,0,94
7205,88,1329,200,0,0,0,1,3.0,2,0,7
7206,88,1626,500,0,0,0,2,3.1,2,0,16
7207,88,1329,450,0,0,0,1,2.9,2,0,4
7208,88,177,250,0,0,0,1,0.0,4,3,0
7209,88,782,250,0,0,0,1,0.0,4,3,1
7210,88,331,450,0,0,0,1,0.0,4,3,0
7211,88,177,500,0,0,0,2,0.0,4,3,0
7212,88,518,300,0,0,0,1,0.0,4,3,1
7213,88,1520,500,0,0,0,2,0.0,4,3,3
7214,88,518,300,0,0,0,1,0.0,4,3,0
7215,88,828,250,0,0,0,1,0.0,4,3,0
7216,88,1306,200,0,0,0,1,0.0,4,3,1
7217,88,1306,250,0,0,0,1,0.0,4,3,1
7218,88,497,200,0,0,0,1,0.0,4,3,0
7219,88,1618,300,0,0,0,1,0.0,4,3,0
7220,88,1306,400,0,0,0,1,0.0,4,3,1
7221,88,1749,150,0,0,0,1,0.0,4,3,0
7222,88,1630,250,0,0,0,1,0.0,4,3,0
7223,88,1699,200,0,0,0,1,0.0,4,3,0
7224,88,1329,400,0,0,0,1,0.0,4,3,3
7225,88,1306,200,0,0,0,1,0.0,4,3,0
7226,88,1348,250,0,0,0,1,0.0,4,3,0
7227,88,1444,200,0,0,0,1,0.0,4,3,1
7228,88,1705,350,0,0,0,1,3.1,2,0,14
7229,88,518,400,0,0,0,1,2.7,2,0,11
7230,88,1306,300,0,0,0,1,3.4,2,0,18
7231,88,1306,250,0,0,0,1,3.0,2,0,11
7232,88,1235,100,0,0,0,1,2.9,2,0,8
7233,88,982,300,0,0,0,1,3.4,2,0,21
7234,88,1348,400,0,0,0,1,3.0,2,0,7
7235,88,1235,200,0,0,0,1,3.2,2,0,8
7236,88,1262,150,0,0,0,1,3.2,2,0,24
7237,88,331,450,0,0,0,1,3.1,2,0,5
7238,88,1329,700,0,1,0,2,3.0,2,0,71
7239,88,1262,200,0,0,0,1,3.2,2,0,9
7240,88,497,350,0,0,0,1,3.0,2,0,13
7241,88,1626,700,0,0,0,2,3.0,2,0,28
7242,88,177,200,0,0,0,1,3.1,2,0,10
7243,88,986,400,0,0,0,1,3.3,2,0,13
7244,88,828,200,0,0,0,1,3.4,2,0,53
7245,88,230,400,0,0,0,1,3.1,2,0,4
7246,88,1306,150,0,0,0,1,3.0,2,0,4
7247,88,1705,500,0,0,0,2,2.7,2,0,91
7248,88,1306,350,0,0,0,1,3.1,2,0,9
7249,88,1592,300,0,0,0,1,3.2,2,0,21
7250,88,865,300,0,0,0,1,3.4,2,0,46
7251,88,1306,150,0,0,0,1,2.9,2,0,6
7252,88,1559,600,0,1,0,2,3.2,2,0,28
7253,88,518,400,0,0,0,1,3.1,2,0,23
7254,88,1514,250,0,0,0,1,2.9,2,0,4
7255,88,828,250,0,0,0,1,2.8,2,0,11
7256,88,1329,500,0,0,0,2,3.1,2,0,4
7257,88,1329,400,0,0,0,1,3.0,2,0,9
7258,88,1329,500,0,0,0,2,3.1,2,0,5
7259,88,190,200,0,0,0,1,3.1,2,0,12
7260,88,1329,600,0,0,0,2,3.3,2,0,13
7261,88,497,350,0,0,0,1,2.8,2,0,10
7262,88,834,400,0,0,0,1,3.1,2,0,4
7263,88,58,500,0,1,0,2,2.6,2,0,46
7264,88,865,300,0,0,0,1,3.3,2,0,21
7265,88,1329,450,0,1,0,1,2.6,2,0,7
7266,88,1329,400,0,0,0,1,3.5,5,2,79
7267,88,186,200,0,0,0,1,3.5,5,2,51
7268,88,837,500,0,1,0,2,3.5,5,2,39
7269,88,1769,200,0,1,0,1,3.5,5,2,31
7270,88,1514,600,0,1,0,2,3.7,5,2,195
7271,88,518,450,0,0,0,1,3.8,5,2,178
7272,88,774,100,0,0,0,1,3.5,5,2,31
7273,88,497,300,0,0,0,1,0.0,4,3,2
7274,88,828,350,0,0,0,1,0.0,4,3,1
7275,88,331,450,0,0,0,1,0.0,4,3,1
7276,88,1282,600,0,0,0,2,0.0,4,3,0
7277,88,758,300,0,0,0,1,0.0,4,3,2
7278,88,1618,500,0,1,0,2,0.0,4,3,1
7279,88,1699,300,0,0,0,1,0.0,4,3,3
7280,88,201,300,0,0,0,1,0.0,4,3,0
7281,88,518,500,0,0,0,2,0.0,4,3,1
7282,88,1318,400,0,0,0,1,0.0,4,3,1
7283,88,1705,500,0,0,0,2,0.0,4,3,0
7284,88,1306,600,0,1,0,2,0.0,4,3,2
7285,88,177,200,0,0,0,1,0.0,4,3,2
7286,88,1306,400,0,0,0,1,0.0,4,3,0
7287,88,986,250,0,0,0,1,0.0,4,3,1
7288,88,765,400,0,0,0,1,0.0,4,3,0
7289,88,497,300,0,0,0,1,0.0,4,3,0
7290,88,1306,450,0,0,0,1,0.0,4,3,0
7291,88,1749,100,0,0,0,1,0.0,4,3,2
7292,88,1329,400,0,0,0,1,0.0,4,3,0
7293,88,828,300,0,0,0,1,0.0,4,3,2
7294,88,184,350,0,1,0,1,4.0,1,5,371
7295,88,1638,3500,1,0,0,4,3.4,2,0,27
7296,88,497,5000,1,0,0,4,3.7,5,2,65
7297,88,1683,5000,1,0,0,4,3.9,5,2,66
7298,88,1791,2000,1,0,0,4,4.1,1,5,68
7299,88,1418,3800,1,0,0,4,4.3,1,5,400
7300,88,331,450,0,0,0,1,3.4,2,0,29
7301,88,1626,700,0,0,0,2,2.8,2,0,85
7302,88,3,500,0,0,0,2,0.0,4,3,3
7303,88,331,350,0,0,0,1,3.1,2,0,14
7304,88,1699,4000,1,0,0,4,4.0,1,5,315
7305,88,1402,3000,1,0,0,4,4.0,1,5,160
7306,88,596,3000,1,0,0,4,4.2,1,5,327
7307,88,1626,700,0,0,0,2,2.5,2,0,58
7308,88,1306,800,0,0,0,2,3.4,2,0,64
7309,88,837,500,0,0,0,2,3.3,2,0,73
7310,88,736,800,1,0,0,2,3.3,2,0,12
7311,88,201,500,0,1,0,2,2.6,2,0,24
7312,88,58,500,0,1,0,2,3.4,2,0,167
7313,88,1751,150,0,0,0,1,3.9,5,2,357
7314,88,1480,900,0,1,0,2,3.5,5,2,174
7315,88,549,350,0,0,0,1,0.0,4,3,0
7316,88,177,200,0,0,0,1,0.0,4,3,1
7317,88,828,300,0,0,0,1,0.0,4,3,0
7318,88,828,300,0,0,0,1,0.0,4,3,0
7319,88,521,600,0,0,0,2,2.3,3,4,59
7320,88,1508,400,0,0,0,1,2.9,2,0,18
7321,88,828,100,0,1,0,1,2.9,2,0,13
7322,88,331,450,0,0,0,1,3.4,2,0,31
7323,88,201,250,0,0,0,1,3.2,2,0,11
7324,88,828,300,0,0,0,1,2.9,2,0,4
7325,88,497,500,0,0,0,2,3.1,2,0,11
7326,88,331,600,0,0,0,2,3.1,2,0,6
7327,88,1626,700,0,0,0,2,2.9,2,0,63
7328,88,1329,600,0,0,0,2,3.4,2,0,29
7329,88,497,600,0,0,0,2,3.1,2,0,20
7330,88,828,400,0,0,0,1,3.0,2,0,7
7331,88,497,600,0,1,0,2,3.2,2,0,50
7332,88,1329,400,0,0,0,1,2.8,2,0,13
7333,88,1329,600,0,0,0,2,2.8,2,0,17
7334,88,549,1200,1,0,0,3,2.7,2,0,31
7335,88,1650,400,0,0,0,1,2.8,2,0,13
7336,88,230,150,0,0,0,1,3.1,2,0,6
7337,88,497,350,0,0,0,1,3.2,2,0,14
7338,88,549,2200,1,0,0,4,3.2,2,0,28
7339,88,186,350,0,1,0,1,3.8,5,2,68
7340,88,201,250,0,0,0,1,3.8,5,2,160
7341,88,982,100,0,0,0,1,3.6,5,2,29
7342,88,497,500,0,0,0,2,3.6,5,2,87
7343,88,331,600,0,0,0,2,3.8,5,2,68
7344,88,533,1100,0,0,0,3,3.5,5,2,273
7345,88,250,800,0,1,0,2,3.7,5,2,89
7346,88,1306,450,0,1,0,1,3.5,5,2,104
7347,88,1373,900,0,0,0,2,3.5,5,2,40
7348,88,837,500,0,1,0,2,3.6,5,2,167
7349,88,1520,1500,1,1,0,3,3.6,5,2,177
7350,88,1514,650,0,0,0,2,3.6,5,2,215
7351,88,126,1000,0,1,0,3,3.8,5,2,24
7352,88,1262,150,0,0,0,1,0.0,4,3,2
7353,88,828,250,0,0,0,1,0.0,4,3,3
7354,88,186,600,0,0,0,2,0.0,4,3,2
7355,88,198,300,0,0,0,1,0.0,4,3,2
7356,88,1334,2000,1,0,0,4,0.0,4,3,3
7357,88,1650,400,0,0,0,1,0.0,4,3,1
7358,88,249,300,0,0,0,1,0.0,4,3,1
7359,88,1355,1300,1,1,0,3,4.0,1,5,489
7360,88,420,800,0,1,0,2,4.1,1,5,149
7361,88,1354,2500,1,0,0,4,3.3,2,0,179
7362,88,693,1200,1,0,0,3,3.6,5,2,217
7363,88,1618,600,0,0,0,2,2.6,2,0,27
7364,88,1306,400,0,1,0,1,2.9,2,0,18
7365,88,758,450,0,1,0,1,3.8,5,2,72
7366,88,331,700,0,0,0,2,3.7,5,2,147
7367,88,497,500,0,1,0,2,3.6,5,2,22
7368,88,1514,350,0,0,0,1,3.2,2,0,17
7369,88,331,450,0,0,0,1,2.7,2,0,29
7370,88,1520,850,1,1,0,2,2.5,2,0,117
7371,88,516,1100,1,0,0,3,3.2,2,0,88
7372,88,1334,1250,1,0,0,3,3.3,2,0,131
7373,88,1102,800,0,1,0,2,2.7,2,0,87
7374,88,1334,1400,1,0,0,3,3.3,2,0,91
7375,88,1444,250,0,0,0,1,3.0,2,0,6
7376,88,1241,100,0,0,0,1,2.8,2,0,5
7377,88,518,600,0,0,0,2,3.1,2,0,10
7378,88,1699,200,0,0,0,1,3.0,2,0,4
7379,88,854,400,0,0,0,1,3.2,2,0,10
7380,88,1329,400,0,0,0,1,3.2,2,0,11
7381,88,1306,200,0,0,0,1,3.3,2,0,16
7382,88,1306,150,0,0,0,1,3.0,2,0,5
7383,88,1754,250,0,0,0,1,3.3,2,0,21
7384,88,549,200,0,0,0,1,3.1,2,0,10
7385,88,1306,350,0,0,0,1,2.9,2,0,7
7386,88,201,150,0,0,0,1,2.8,2,0,16
7387,88,1329,300,0,0,0,1,3.0,2,0,4
7388,88,1444,300,0,0,0,1,3.3,2,0,15
7389,88,1306,150,0,0,0,1,3.1,2,0,10
7390,88,233,400,0,0,0,1,2.9,2,0,8
7391,88,1514,600,0,0,0,2,3.1,2,0,11
7392,88,331,500,0,0,0,2,0.0,4,3,0
7393,88,1235,100,0,0,0,1,0.0,4,3,2
7394,88,1652,350,0,0,0,1,0.0,4,3,1
7395,88,497,250,0,0,0,1,0.0,4,3,0
7396,88,1329,800,1,0,0,2,0.0,4,3,0
7397,88,518,400,0,0,0,1,0.0,4,3,0
7398,88,1306,200,0,0,0,1,0.0,4,3,3
7399,88,582,250,0,0,0,1,0.0,4,3,0
7400,88,1306,300,0,0,0,1,0.0,4,3,0
7401,88,982,50,0,0,0,1,0.0,4,3,0
7402,88,403,500,0,0,0,2,0.0,4,3,1
7403,88,1306,200,0,0,0,1,0.0,4,3,0
7404,88,828,100,0,0,0,1,0.0,4,3,0
7405,88,549,150,0,0,0,1,0.0,4,3,0
7406,88,177,100,0,0,0,1,0.0,4,3,1
7407,88,1235,100,0,0,0,1,0.0,4,3,0
7408,88,497,200,0,0,0,1,0.0,4,3,0
7409,88,828,300,0,0,0,1,0.0,4,3,0
7410,88,1514,500,0,0,0,2,0.0,4,3,0
7411,88,1749,100,0,0,0,1,0.0,4,3,0
7412,88,1306,100,0,0,0,1,0.0,4,3,1
7413,88,1749,100,0,0,0,1,0.0,4,3,1
7414,88,1749,50,0,0,0,1,0.0,4,3,0
7415,88,1306,200,0,0,0,1,0.0,4,3,0
7416,88,1650,350,0,0,0,1,0.0,4,3,0
7417,88,828,150,0,0,0,1,0.0,4,3,1
7418,88,828,50,0,0,0,1,0.0,4,3,0
7419,88,1699,250,0,0,0,1,0.0,4,3,2
7420,88,243,200,0,0,0,1,0.0,4,3,0
7421,88,201,200,0,1,0,1,0.0,4,3,2
7422,88,1306,150,0,0,0,1,0.0,4,3,0
7423,88,828,150,0,0,0,1,0.0,4,3,0
7424,88,1737,300,0,0,0,1,0.0,4,3,0
7425,88,497,350,0,0,0,1,2.4,3,4,26
7426,88,1570,600,0,1,0,2,3.3,2,0,173
7427,88,668,2200,1,0,0,4,3.6,5,2,127
7428,88,1306,550,0,0,0,2,3.7,5,2,286
7429,88,201,700,0,0,0,2,3.6,5,2,44
7430,88,791,1000,1,0,0,3,0.0,4,3,3
7431,88,1306,1800,1,1,0,3,4.0,1,5,169
7432,88,732,2200,0,0,0,4,4.0,1,5,165
7433,88,230,400,0,0,0,1,3.2,2,0,6
7434,88,828,400,0,1,0,1,3.2,2,0,24
7435,88,828,200,0,0,0,1,2.9,2,0,6
7436,88,497,250,0,0,0,1,3.0,2,0,5
7437,88,1631,250,0,0,0,1,3.2,2,0,36
7438,88,1444,600,0,1,0,2,3.0,2,0,4
7439,88,177,200,0,0,0,1,2.9,2,0,5
7440,88,1306,200,0,0,0,1,2.9,2,0,5
7441,88,518,450,0,0,0,1,3.3,2,0,14
7442,88,1306,400,0,1,0,1,3.4,2,0,55
7443,88,497,300,0,0,0,1,3.0,2,0,6
7444,88,833,100,0,0,0,1,3.0,2,0,6
7445,88,828,250,0,0,0,1,3.4,2,0,21
7446,88,1306,600,0,0,0,2,3.0,2,0,5
7447,88,828,250,0,0,0,1,3.1,2,0,8
7448,88,1427,1200,1,1,0,3,3.5,5,2,24
7449,88,1329,1000,1,0,0,3,3.5,5,2,26
7450,88,243,600,0,1,0,2,3.5,5,2,54
7451,88,1306,700,0,0,0,2,3.5,5,2,38
7452,88,1329,500,0,0,0,2,3.8,5,2,18
7453,88,1626,500,0,1,0,2,3.5,5,2,12
7454,88,828,350,0,0,0,1,0.0,4,3,1
7455,88,1275,250,0,0,0,1,0.0,4,3,1
7456,88,982,120,0,0,0,1,0.0,4,3,0
7457,88,518,350,0,0,0,1,0.0,4,3,1
7458,88,549,400,0,0,0,1,0.0,4,3,1
7459,88,497,100,0,0,0,1,0.0,4,3,1
7460,88,1306,200,0,0,0,1,0.0,4,3,3
7461,88,497,250,0,0,0,1,0.0,4,3,2
7462,88,1275,350,0,0,0,1,0.0,4,3,3
7463,88,1288,300,0,0,0,1,0.0,4,3,0
7464,88,1306,200,0,1,0,1,0.0,4,3,1
7465,88,186,200,0,0,0,1,0.0,4,3,3
7466,88,1699,300,0,0,0,1,0.0,4,3,3
7467,88,828,200,0,0,0,1,0.0,4,3,2
7468,88,1699,250,0,0,0,1,0.0,4,3,2
7469,88,1306,1600,1,1,0,3,4.3,1,5,1252
7470,88,1053,3000,1,0,0,4,3.3,2,0,50
7471,88,497,3200,1,0,0,4,3.7,5,2,147
7472,88,745,2500,0,0,0,4,3.9,5,2,821
7473,88,1435,800,1,0,0,2,3.3,2,0,152
7474,88,310,500,0,1,0,2,3.6,5,2,186
7475,88,1102,1000,0,1,0,3,3.6,5,2,141
7476,88,186,500,0,0,0,2,3.1,2,0,26
7477,88,722,2200,1,0,0,4,3.2,2,0,48
7478,88,331,1600,0,0,0,3,3.2,2,0,18
7479,88,1514,3600,1,0,0,4,3.7,5,2,101
7480,88,1306,3700,1,0,0,4,3.6,5,2,100
7481,88,1202,2500,1,0,0,4,4.4,1,5,609
7482,88,341,2000,0,0,0,4,3.1,2,0,5
7483,88,625,4100,0,0,0,4,3.5,5,2,42
7484,88,1306,4300,1,0,0,4,3.9,5,2,548
7485,88,497,5000,1,0,0,4,3.8,5,2,134
7486,88,804,3600,1,0,0,4,3.7,5,2,139
7487,88,186,1000,0,0,0,3,3.7,5,2,65
7488,88,1740,4500,1,0,0,4,4.3,1,5,800
7489,88,60,2650,1,0,0,4,3.3,2,0,145
7490,88,1402,3200,1,0,0,4,3.6,5,2,97
7491,88,902,2000,1,0,0,4,3.2,2,0,10
7492,88,804,6000,1,0,0,4,3.2,2,0,12
7493,88,895,3000,1,0,0,4,3.3,2,0,25
7494,88,1385,6000,1,0,0,4,3.9,5,2,272
7495,88,1306,4000,1,0,0,4,3.7,5,2,59
7496,88,760,900,0,0,0,2,3.8,5,2,45
7497,88,1031,5000,1,0,0,4,3.7,5,2,104
7498,88,807,2500,1,0,0,4,3.6,5,2,57
7499,88,1190,6000,1,0,0,4,4.0,1,5,259
7500,88,589,1000,1,1,0,3,3.0,2,0,90
7501,88,1514,900,1,0,0,2,3.3,2,0,21
7502,88,191,250,0,0,0,1,3.4,2,0,109
7503,88,400,300,0,0,0,1,2.9,2,0,5
7504,88,505,700,0,0,0,2,2.8,2,0,19
7505,88,1723,800,1,1,0,2,3.5,5,2,96
